-0.0588235296309	-0.0588235296309	0	-0.0590800307691	-0.0586429983377	0
-0.0588235296309	-0.0576351769269	0	-0.0590689703822	-0.0574586540461	0
-0.0588235296309	-0.0564468204975	0	-0.0590581409633	-0.056274279952	0
-0.0588235296309	-0.0552584677935	0	-0.0590475462377	-0.0550898872316	0
-0.0588235296309	-0.0540701113641	0	-0.0590371787548	-0.0539054721594	0
-0.0588235296309	-0.0528817586601	0	-0.0590270385146	-0.0527210347354	0
-0.0588235296309	-0.051693405956	0	-0.0590171329677	-0.0515365749598	0
-0.0588235296309	-0.0505050495267	0	-0.0590074583888	-0.0503520928323	0
-0.0588235296309	-0.0493166968226	0	-0.0589980110526	-0.0491675920784	0
-0.0588235296309	-0.0481283441186	0	-0.0589887909591	-0.0479830689728	0
-0.0588235296309	-0.0469399876893	0	-0.0589798055589	-0.0467985272408	0
-0.0588235296309	-0.0457516349852	0	-0.0589710436761	-0.0456139668822	0
-0.0588235296309	-0.0445632785559	0	-0.0589625127614	-0.044429384172	0
-0.0588235296309	-0.0433749258518	0	-0.0589542128146	-0.0432447865605	0
-0.0588235296309	-0.0421865731478	0	-0.0589461401105	-0.0420601703227	0
-0.0588235296309	-0.0409982167184	0	-0.0589382946491	-0.0408755354583	0
-0.0588235296309	-0.0398098640144	0	-0.0589306764305	-0.0396908819675	0
-0.0588235296309	-0.038621507585	0	-0.0589232854545	-0.0385062098503	0
-0.0588235296309	-0.037433154881	0	-0.0589161217213	-0.0373215228319	0
-0.0588235296309	-0.036244802177	0	-0.058909188956	-0.0361368209124	0
-0.0588235296309	-0.0350564457476	0	-0.0589024797082	-0.0349521003664	0
-0.0588235296309	-0.0338680930436	0	-0.0588959977031	-0.0337673686445	0
-0.0588235296309	-0.0326797403395	0	-0.0588897429407	-0.0325826182961	0
-0.0588235296309	-0.0314913839102	0	-0.058883715421	-0.0313978530467	0
-0.0588235296309	-0.0303030312061	0	-0.058877915144	-0.0302130747586	0
-0.0588235296309	-0.0291146766394	0	-0.0588723383844	-0.0290282834321	0
-0.0588235296309	-0.0279263220727	0	-0.0588669888675	-0.0278434772044	0
-0.0588235296309	-0.0267379675061	0	-0.0588618665934	-0.0266586579382	0
-0.0588235296309	-0.025549614802	0	-0.0588569678366	-0.0254738274962	0
-0.0588235296309	-0.0243612602353	0	-0.0588522963226	-0.0242889840156	0
-0.0588235296309	-0.0231729056686	0	-0.058847848326	-0.0231041274965	0
-0.0588235296309	-0.0219845511019	0	-0.0588436275721	-0.0219192616642	0
-0.0588235296309	-0.0207961965352	0	-0.0588396340609	-0.0207343827933	0
-0.0588235296309	-0.0196078438312	0	-0.0588358603418	-0.0195494946092	0
-0.0588235296309	-0.0184194892645	0	-0.0588323138654	-0.0183645952493	0
-0.0588235296309	-0.0172311346978	0	-0.0588289946318	-0.0171796865761	0
-0.0588235296309	-0.0160427801311	0	-0.0588258989155	-0.0159947685897	0
-0.0588235296309	-0.0148544264957	0	-0.0588230267167	-0.0148098422214	0
-0.0588235296309	-0.0136660728604	0	-0.0588203780353	-0.0136249065399	0
-0.0588235296309	-0.0124777182937	0	-0.0588179528713	-0.0124399624765	0
-0.0588235296309	-0.0112893646583	0	-0.05881575495	-0.0112550109625	0
-0.0588235296309	-0.0101010100916	0	-0.0588137805462	-0.0100700519979	0
-0.0588235296309	-0.00891265645623	0	-0.0588120296597	-0.00888508651406	0
-0.0588235296309	-0.00772430188954	0	-0.0588105022907	-0.00770011357963	0
-0.0588235296309	-0.00653594778851	0	-0.0588091984391	-0.00651513505727	0
-0.0588235296309	-0.00534759368747	0	-0.0588081181049	-0.00533015048131	0
-0.0588235296309	-0.00415923958644	0	-0.0588072650135	-0.00414516031742	0
-0.0588235296309	-0.00297088525258	0	-0.0588066317141	-0.00296016549692	0
-0.0588235296309	-0.00178253115155	0	-0.0588062219322	-0.00177516590338	0
-0.0588235296309	-0.000594177050516	0	-0.0588060393929	-0.000590162235312	0
-0.0588235296309	0.000594177050516	0	-0.0588060766459	0.000594845216256	0
-0.0588235296309	0.00178253115155	0	-0.0588063411415	0.00177985604387	0
-0.0588235296309	0.00297088525258	0	-0.0588068254292	0.00296486984007	0
-0.0588235296309	0.00415923958644	0	-0.0588075332344	0.00414988631383	0
-0.0588235296309	0.00534759368747	0	-0.0588084645569	0.0053349044174	0
-0.0588235296309	0.00653594778851	0	-0.0588096231222	0.00651992484927	0
